sex	date	hornL	hornR	season	month	day	yr	daynr	age	cohort	mass	density
M	23/09/1998	205	205	1998	9	23	1998	266	2	1996	29.0000	low
M	23/09/1998	150	150	1998	9	23	1998	266	1	1997	20.0000	low
M	24/09/1998	245	245	1998	9	24	1998	267	7	1991	36.0000	low
F	24/09/1998	123	120	1998	9	24	1998	267	1	1997	19.0000	low
M	24/09/1998	83	85	1998	9	24	1998	267	1	1997	20.1113	low
M	24/09/1998	150	150	1998	9	24	1998	267	1	1997	21.0000	low
M	25/09/1998	239	229	1998	9	25	1998	268	7	1991	32.8000	low
F	25/09/1998	205	200	1998	9	25	1998	268	7	1991	20.4000	low
M	25/09/1998	240	240	1998	9	25	1998	268	7	1991	28.5000	low
M	25/09/1998	232	234	1998	9	25	1998	268	4	1994	21.5000	low
F	25/09/1998	166	163	1998	9	25	1998	268	2	1996	22.3000	low
M	26/09/1998	235	235	1998	9	26	1998	269	6	1992	24.5315	low
M	26/09/1998	200	200	1998	9	26	1998	269	6	1992	25.6394	low
M	26/09/1998	215	212	1998	9	26	1998	269	3	1995	27.4840	low
F	26/09/1998	138	138	1998	9	26	1998	269	1	1997	20.0000	low
F	27/09/1998	125	128	1998	9	27	1998	270	1	1997	16.4316	low
F	29/09/1998	135	132	1998	9	29	1998	272	1	1997	18.6000	low
M	30/09/1998	198	195	1998	9	30	1998	273	4	1994	31.5000	low
M	30/09/1998	115	120	1998	9	30	1998	273	1	1997	15.6000	low
M	01/10/1998	238	238	1998	10	1	1998	274	6	1992	36.0000	low
M	01/10/1998	222	230	1998	10	1	1998	274	4	1994	28.9000	low
F	01/10/1998	120	120	1998	10	1	1998	274	1	1997	17.8108	low
M	01/10/1998	155	154	1998	10	1	1998	274	1	1997	16.2000	low
M	04/10/1998	235	235	1998	10	4	1998	277	12	1986	34.0000	low
F	04/10/1998	130	125	1998	10	4	1998	277	1	1997	19.0000	low
M	05/10/1998	225	225	1998	10	5	1998	278	8	1990	32.0000	low
M	05/10/1998	225	235	1998	10	5	1998	278	6	1992	30.0000	low
M	05/10/1998	208	206	1998	10	5	1998	278	3	1995	23.8000	low
F	05/10/1998	120	124	1998	10	5	1998	278	1	1997	15.0000	low
F	05/10/1998	85	80	1998	10	5	1998	278	1	1997	16.8000	low
M	09/10/1998	206	210	1998	10	9	1998	282	12	1986	28.5000	low
F	09/10/1998	190	190	1998	10	9	1998	282	10	1988	22.8000	low
M	09/10/1998	239	261	1998	10	9	1998	282	10	1988	33.0000	low
F	09/10/1998	203	206	1998	10	9	1998	282	6	1992	23.5000	low
F	10/10/1998	200	203	1998	10	10	1998	283	8	1990	24.0000	low
F	10/10/1998	145	150	1998	10	10	1998	283	2	1996	20.1113	low
M	10/10/1998	135	135	1998	10	10	1998	283	1	1997	12.2989	low
M	10/10/1998	175	175	1998	10	10	1998	283	1	1997	20.1113	low
M	10/10/1998	42	42	1998	10	10	1998	283	0	1998	11.0000	high
F	12/10/1998	187	184	1998	10	12	1998	285	6	1992	19.9000	low
F	12/10/1998	175	190	1998	10	12	1998	285	5	1993	24.4409	low
F	13/10/1998	213	213	1998	10	13	1998	286	12	1986	19.8000	low
F	13/10/1998	205	203	1998	10	13	1998	286	8	1990	26.1005	low
F	13/10/1998	220	221	1998	10	13	1998	286	7	1991	20.8000	low
F	13/10/1998	175	190	1998	10	13	1998	286	5	1993	24.4409	low
F	13/10/1998	163	165	1998	10	13	1998	286	2	1996	20.9000	low
F	13/10/1998	155	153	1998	10	13	1998	286	1	1997	20.7000	low
F	14/10/1998	190	184	1998	10	14	1998	287	8	1990	21.6000	low
M	14/10/1998	230	230	1998	10	14	1998	287	5	1993	24.5315	low
F	15/10/1998	236	244	1998	10	15	1998	288	9	1989	25.1784	low
M	15/10/1998	230	232	1998	10	15	1998	288	2	1996	24.0000	low
M	15/10/1998	150	150	1998	10	15	1998	288	1	1997	16.4316	low
F	15/10/1998	124	120	1998	10	15	1998	288	1	1997	17.2590	low
F	15/10/1998	127	131	1998	10	15	1998	288	1	1997	17.2000	low
F	17/10/1998	223	220	1998	10	17	1998	290	9	1989	21.9529	low
F	17/10/1998	167	165	1998	10	17	1998	290	8	1990	27.0000	low
F	17/10/1998	130	130	1998	10	17	1998	290	7	1991	19.0000	low
M	17/10/1998	222	224	1998	10	17	1998	290	5	1993	27.4840	low
M	17/10/1998	215	215	1998	10	17	1998	290	4	1994	29.3296	low
F	17/10/1998	190	194	1998	10	17	1998	290	3	1995	25.6394	low
F	17/10/1998	160	160	1998	10	17	1998	290	3	1995	23.0000	low
F	18/10/1998	180	185	1998	10	18	1998	291	3	1995	21.0319	low
M	21/10/1998	230	235	1998	10	21	1998	294	5	1993	26.0165	low
M	21/10/1998	190	190	1998	10	21	1998	294	2	1996	22.8742	low
F	22/10/1998	185	185	1998	10	22	1998	295	3	1995	21.0000	low
F	22/10/1998	169	171	1998	10	22	1998	295	3	1995	17.5000	low
F	23/10/1998	210	213	1998	10	23	1998	296	11	1987	24.5000	low
F	23/10/1998	120	124	1998	10	23	1998	296	1	1997	15.0000	low
F	24/10/1998	190	190	1998	10	24	1998	297	3	1995	19.0000	low
M	24/10/1998	180	180	1998	10	24	1998	297	2	1996	23.7957	low
M	24/10/1998	130	130	1998	10	24	1998	297	1	1997	21.9529	low
M	25/10/1998	220	220	1998	10	25	1998	298	7	1991	28.0000	low
M	25/10/1998	235	230	1998	10	25	1998	298	4	1994	32.5000	low
F	25/10/1998	160	162	1998	10	25	1998	298	1	1997	20.5716	low
F	28/10/1998	203	200	1998	10	28	1998	301	7	1991	24.6000	low
M	28/10/1998	210	220	1998	10	28	1998	301	5	1993	33.0000	low
M	28/10/1998	230	230	1998	10	28	1998	301	4	1994	17.8816	low
F	29/10/1998	208	207	1998	10	29	1998	302	10	1988	24.5000	low
M	29/10/1998	210	219	1998	10	29	1998	302	7	1991	28.0000	low
F	29/10/1998	197	197	1998	10	29	1998	302	7	1991	21.1240	low
M	29/10/1998	195	192	1998	10	29	1998	302	3	1995	25.6394	low
M	30/10/1998	226	230	1998	10	30	1998	303	4	1994	24.2000	low
F	31/10/1998	215	210	1998	10	31	1998	304	6	1992	25.0000	low
M	31/10/1998	235	240	1998	10	31	1998	304	4	1994	30.0000	low
M	31/10/1998	220	225	1998	10	31	1998	304	3	1995	24.7174	low
F	31/10/1998	192	192	1998	10	31	1998	304	2	1996	22.8742	low
F	01/11/1998	135	145	1998	11	1	1998	305	2	1996	25.6394	low
M	03/11/1998	225	230	1998	11	3	1998	307	6	1992	33.5000	low
F	04/11/1998	109	105	1998	11	4	1998	308	1	1997	14.4000	low
M	04/11/1998	150	160	1998	11	4	1998	308	1	1997	16.6000	low
F	05/11/1998	192	195	1998	11	5	1998	309	11	1987	22.0000	low
F	05/11/1998	120	120	1998	11	5	1998	309	1	1997	20.1113	low
F	06/11/1998	206	208	1998	11	6	1998	310	10	1988	20.3000	low
M	07/11/1998	240	240	1998	11	7	1998	311	7	1991	34.0000	low
M	07/11/1998	210	210	1998	11	7	1998	311	4	1994	27.4840	low
M	07/11/1998	170	180	1998	11	7	1998	311	1	1997	21.0000	low
M	07/11/1998	183	184	1998	11	7	1998	311	1	1997	20.5000	low
M	07/11/1998	175	172	1998	11	7	1998	311	1	1997	18.2708	low
M	07/11/1998	185	185	1998	11	7	1998	311	1	1997	23.0000	low
F	08/11/1998	195	195	1998	11	8	1998	312	5	1993	22.0000	low
M	08/11/1998	205	205	1998	11	8	1998	312	4	1994	19.1909	low
M	08/11/1998	215	185	1998	11	8	1998	312	3	1995	21.9529	low
F	08/11/1998	198	200	1998	11	8	1998	312	2	1996	24.0000	low
M	09/11/1998	218	220	1998	11	9	1998	313	5	1993	28.0000	low
F	11/11/1998	180	182	1998	11	11	1998	315	5	1993	19.1909	low
F	11/11/1998	175	170	1998	11	11	1998	315	5	1993	21.5000	low
F	11/11/1998	170	170	1998	11	11	1998	315	3	1995	20.1113	low
M	11/11/1998	115	110	1998	11	11	1998	315	2	1996	22.0000	low
M	11/11/1998	180	180	1998	11	11	1998	315	1	1997	22.0000	low
F	11/11/1998	93	93	1998	11	11	1998	315	1	1997	14.5000	low
F	11/11/1998	27	25	1998	11	11	1998	315	0	1998	10.0000	high
M	15/11/1998	225	230	1998	11	15	1998	319	3	1995	27.5000	low
M	29/11/1998	230	235	1998	11	29	1998	333	6	1992	26.0000	low
F	29/11/1998	175	180	1998	11	29	1998	333	5	1993	26.0000	low
M	29/11/1998	225	230	1998	11	29	1998	333	4	1994	28.0000	low
M	29/11/1998	120	115	1998	11	29	1998	333	1	1997	18.2708	low
F	02/12/1998	170	170	1998	12	2	1998	336	7	1991	22.8742	low
F	05/12/1998	130	130	1998	12	5	1998	339	1	1997	17.0000	low
M	06/12/1998	225	225	1998	12	6	1998	340	7	1991	33.0230	low
F	09/12/1998	200	195	1998	12	9	1998	343	8	1990	27.0000	low
M	09/12/1998	225	225	1998	12	9	1998	343	3	1995	24.2565	low
M	09/12/1998	185	195	1998	12	9	1998	343	1	1997	19.1909	low
F	12/12/1998	200	200	1998	12	12	1998	346	1	1997	18.2708	low
M	12/12/1998	150	155	1998	12	12	1998	346	1	1997	17.0000	low
F	13/12/1998	180	176	1998	12	13	1998	347	2	1996	22.0000	low
F	15/12/1998	125	120	1998	12	15	1998	349	1	1997	20.0000	low
F	16/12/1998	160	160	1998	12	16	1998	350	4	1994	20.0000	low
F	19/12/1998	210	200	1998	12	19	1998	353	11	1987	29.0000	high
F	19/12/1998	245	245	1998	12	19	1998	353	9	1989	25.0000	low
F	19/12/1998	210	205	1998	12	19	1998	353	7	1991	24.7174	low
M	19/12/1998	230	235	1998	12	19	1998	353	7	1991	27.0000	low
M	19/12/1998	170	170	1998	12	19	1998	353	1	1997	16.4316	low
M	19/12/1998	165	150	1998	12	19	1998	353	1	1997	18.5000	low
F	19/12/1998	125	125	1998	12	19	1998	353	1	1997	16.4316	low
M	19/12/1998	55	52	1998	12	19	1998	353	0	1998	10.5000	high
M	20/12/1998	180	200	1998	12	20	1998	354	1	1997	18.0000	low
F	20/12/1998	149	150	1998	12	20	1998	354	1	1997	17.0000	low
M	20/12/1998	172	171	1998	12	20	1998	354	1	1997	21.0000	low
F	20/12/1998	87	90	1998	12	20	1998	354	0	1998	10.5000	high
F	02/01/1999	180	170	1998	1	2	1999	367	1	1997	18.2708	low
F	02/01/1999	180	170	1998	1	2	1999	367	1	1997	18.2708	low
F	07/01/1999	146	148	1998	1	7	1999	372	1	1997	20.0000	low
M	19/01/1999	225	225	1998	1	19	1999	384	15	1983	21.5000	low
F	19/01/1999	172	180	1998	1	19	1999	384	8	1990	22.1371	low
F	21/01/1999	185	190	1998	1	21	1999	386	11	1987	19.8000	low
M	21/01/1999	208	209	1998	1	21	1999	386	8	1990	24.3000	low
F	07/09/1999	240	243	1999	9	7	1999	250	14	1985	22.3000	low
F	12/09/1999	160	160	1999	9	12	1999	255	3	1996	20.5000	low
M	12/09/1999	200	200	1999	9	12	1999	255	1	1998	9.0912	high
F	12/09/1999	110	110	1999	9	12	1999	255	1	1998	21.0319	high
F	13/09/1999	162	165	1999	9	13	1999	256	4	1995	20.6000	low
F	13/09/1999	162	165	1999	9	13	1999	256	4	1995	20.6000	low
M	15/09/1999	240	240	1999	9	15	1999	258	7	1992	30.2526	low
F	15/09/1999	130	125	1999	9	15	1999	258	6	1993	20.0000	low
M	15/09/1999	210	214	1999	9	15	1999	258	4	1995	25.8000	low
M	15/09/1999	195	200	1999	9	15	1999	258	3	1996	27.4840	low
F	16/09/1999	70	70	1999	9	16	1999	259	1	1998	15.0000	high
F	17/09/1999	180	175	1999	9	17	1999	260	7	1992	23.7957	low
M	18/09/1999	220	220	1999	9	18	1999	261	3	1996	25.0000	low
M	18/09/1999	180	180	1999	9	18	1999	261	1	1998	22.0000	high
F	19/09/1999	110	110	1999	9	19	1999	262	7	1992	25.0000	low
M	19/09/1999	191	192	1999	9	19	1999	262	5	1994	27.0228	low
M	19/09/1999	203	205	1999	9	19	1999	262	4	1995	32.1000	low
M	19/09/1999	220	220	1999	9	19	1999	262	3	1996	22.8742	low
M	19/09/1999	210	205	1999	9	19	1999	262	3	1996	28.0000	low
M	19/09/1999	155	155	1999	9	19	1999	262	1	1998	19.1909	high
F	19/09/1999	139	138	1999	9	19	1999	262	1	1998	17.5000	high
M	19/09/1999	155	155	1999	9	19	1999	262	1	1998	18.0000	high
F	21/09/1999	179	179	1999	9	21	1999	264	7	1992	20.0192	low
F	21/09/1999	215	218	1999	9	21	1999	264	7	1992	24.9940	low
M	22/09/1999	177	178	1999	9	22	1999	265	3	1996	29.1000	low
M	22/09/1999	200	200	1999	9	22	1999	265	2	1997	25.6394	low
F	22/09/1999	150	150	1999	9	22	1999	265	2	1997	18.2708	low
M	22/09/1999	165	165	1999	9	22	1999	265	1	1998	21.0000	high
M	23/09/1999	199	200	1999	9	23	1999	266	7	1992	27.2000	low
F	23/09/1999	180	180	1999	9	23	1999	266	4	1995	32.5611	low
M	23/09/1999	205	205	1999	9	23	1999	266	3	1996	30.0000	low
M	23/09/1999	220	220	1999	9	23	1999	266	3	1996	25.6394	low
M	23/09/1999	140	140	1999	9	23	1999	266	1	1998	15.0000	high
F	23/09/1999	110	110	1999	9	23	1999	266	1	1998	11.8402	high
F	23/09/1999	153	148	1999	9	23	1999	266	1	1998	19.2000	high
M	26/09/1999	220	220	1999	9	26	1999	269	3	1996	29.0000	low
M	29/09/1999	190	150	1999	9	29	1999	272	8	1991	29.1450	low
F	29/09/1999	180	180	1999	9	29	1999	272	4	1995	29.3296	low
F	29/09/1999	165	162	1999	9	29	1999	272	2	1997	19.0068	low
F	01/10/1999	181	184	1999	10	1	1999	274	15	1984	26.3000	low
F	01/10/1999	155	150	1999	10	1	1999	274	9	1990	20.6636	low
M	01/10/1999	200	210	1999	10	1	1999	274	6	1993	32.2000	low
M	02/10/1999	200	200	1999	10	2	1999	275	7	1992	34.0000	low
M	02/10/1999	215	215	1999	10	2	1999	275	7	1992	34.9723	low
M	02/10/1999	150	175	1999	10	2	1999	275	3	1996	25.6394	low
M	03/10/1999	195	190	1999	10	3	1999	276	4	1995	27.4840	low
F	05/10/1999	152	152	1999	10	5	1999	278	3	1996	21.1000	low
M	06/10/1999	240	240	1999	10	6	1999	279	4	1995	30.0000	low
M	07/10/1999	195	193	1999	10	7	1999	280	2	1997	24.8096	low
M	09/10/1999	235	225	1999	10	9	1999	282	2	1997	27.9453	low
F	10/10/1999	155	155	1999	10	10	1999	283	6	1993	27.5000	low
F	10/10/1999	165	165	1999	10	10	1999	283	3	1996	24.5000	low
M	10/10/1999	170	170	1999	10	10	1999	283	1	1998	21.0319	high
F	12/10/1999	175	172	1999	10	12	1999	285	4	1995	21.2000	low
F	13/10/1999	180	181	1999	10	13	1999	286	12	1987	28.1000	low
M	13/10/1999	160	160	1999	10	13	1999	286	5	1994	33.0230	low
M	13/10/1999	245	245	1999	10	13	1999	286	5	1994	29.5000	low
M	16/10/1999	235	235	1999	10	16	1999	289	8	1991	34.8708	low
F	16/10/1999	205	205	1999	10	16	1999	289	5	1994	23.0000	low
M	16/10/1999	210	210	1999	10	16	1999	289	4	1995	25.6394	low
F	16/10/1999	190	190	1999	10	16	1999	289	3	1996	20.0000	low
M	16/10/1999	180	175	1999	10	16	1999	289	2	1997	22.3085	low
M	17/10/1999	202	204	1999	10	17	1999	290	4	1995	32.0993	low
M	17/10/1999	145	147	1999	10	17	1999	290	2	1997	20.0917	low
M	18/10/1999	185	187	1999	10	18	1999	291	10	1989	26.5000	low
F	20/10/1999	150	150	1999	10	20	1999	293	11	1988	16.3396	high
F	20/10/1999	148	155	1999	10	20	1999	293	9	1990	23.6000	low
F	21/10/1999	200	195	1999	10	21	1999	294	13	1986	21.9000	low
M	21/10/1999	190	200	1999	10	21	1999	294	4	1995	28.4067	low
F	21/10/1999	170	162	1999	10	21	1999	294	3	1996	23.7000	low
M	23/10/1999	220	210	1999	10	23	1999	296	6	1993	32.0000	low
M	23/10/1999	60	65	1999	10	23	1999	296	1	1998	15.5125	high
M	24/10/1999	200	200	1999	10	24	1999	297	5	1994	27.0228	low
F	24/10/1999	175	180	1999	10	24	1999	297	5	1994	25.6394	low
M	24/10/1999	198	192	1999	10	24	1999	297	3	1996	30.2526	low
F	24/10/1999	140	145	1999	10	24	1999	297	1	1998	22.0000	high
M	24/10/1999	150	150	1999	10	24	1999	297	1	1998	21.9529	high
M	27/10/1999	200	205	1999	10	27	1999	300	7	1992	31.1759	low
F	27/10/1999	175	175	1999	10	27	1999	300	3	1996	22.0000	low
F	27/10/1999	116	117	1999	10	27	1999	300	1	1998	13.0000	high
M	27/10/1999	120	125	1999	10	27	1999	300	1	1998	17.4430	high
F	30/10/1999	200	200	1999	10	30	1999	303	7	1992	25.6394	low
M	30/10/1999	150	150	1999	10	30	1999	303	2	1997	20.5716	low
M	31/10/1999	165	165	1999	10	31	1999	304	5	1994	31.1759	low
M	31/10/1999	180	180	1999	10	31	1999	304	4	1995	29.0000	low
M	01/11/1999	176	174	1999	11	1	1999	305	5	1994	23.4193	low
F	01/11/1999	114	112	1999	11	1	1999	305	1	1998	15.5125	high
M	10/11/1999	180	178	1999	11	10	1999	314	5	1994	26.0000	low
M	11/11/1999	170	170	1999	11	11	1999	315	8	1991	29.0000	low
M	11/11/1999	240	230	1999	11	11	1999	315	5	1994	19.0000	low
M	11/11/1999	180	180	1999	11	11	1999	315	5	1994	32.6000	low
M	17/11/1999	217	218	1999	11	17	1999	321	4	1995	19.8000	low
F	05/12/1999	142	140	1999	12	5	1999	339	4	1995	19.1909	low
F	08/12/1999	163	164	1999	12	8	1999	342	1	1998	16.6000	high
F	09/12/1999	175	170	1999	12	9	1999	343	11	1988	27.0000	high
F	09/12/1999	152	154	1999	12	9	1999	343	11	1988	22.1000	high
M	12/12/1999	140	145	1999	12	12	1999	346	1	1998	16.4316	high
F	12/12/1999	30	30	1999	12	12	1999	346	0	1999	11.8402	high
M	13/12/1999	210	211	1999	12	13	1999	347	14	1985	18.7768	low
M	16/12/1999	220	220	1999	12	16	1999	350	3	1996	19.5000	low
M	18/12/1999	207	218	1999	12	18	1999	352	6	1993	28.9000	low
M	18/12/1999	180	178	1999	12	18	1999	352	3	1996	25.0000	low
M	18/12/1999	200	195	1999	12	18	1999	352	3	1996	20.0000	low
M	18/12/1999	140	140	1999	12	18	1999	352	1	1998	13.6755	high
F	19/12/1999	183	183	1999	12	19	1999	353	4	1995	23.0000	low
M	22/12/1999	260	260	1999	12	22	1999	356	5	1994	21.9529	low
M	22/12/1999	220	220	1999	12	22	1999	356	4	1995	23.7957	low
M	22/12/1999	150	148	1999	12	22	1999	356	1	1998	18.0000	high
F	26/12/1999	165	165	1999	12	26	1999	360	4	1995	20.1113	low
F	02/01/2000	212	212	1999	1	2	2000	367	6	1993	23.7957	low
F	02/01/2000	230	230	1999	1	2	2000	367	5	1994	25.6394	low
F	02/01/2000	170	172	1999	1	2	2000	367	1	1998	21.0319	high
F	04/01/2000	170	170	1999	1	4	2000	369	4	1995	24.7174	low
M	07/01/2000	182	185	1999	1	7	2000	372	2	1997	18.2708	low
F	07/01/2000	131	132	1999	1	7	2000	372	1	1998	12.8000	high
F	08/01/2000	165	169	1999	1	8	2000	373	12	1987	20.2000	low
M	08/01/2000	175	172	1999	1	8	2000	373	8	1991	25.0000	low
F	08/01/2000	75	75	1999	1	8	2000	373	1	1998	17.0000	high
F	08/01/2000	150	155	1999	1	8	2000	373	1	1998	18.2708	high
F	15/01/2000	140	135	1999	1	15	2000	380	3	1996	22.0000	low
M	18/01/2000	229	214	1999	1	18	2000	383	10	1989	22.9000	low
M	03/02/2000	225	228	1999	2	3	2000	399	4	1995	23.0000	low
F	08/02/2000	180	180	1999	2	8	2000	404	10	1989	19.4669	low
M	10/02/2000	172	162	1999	2	10	2000	406	10	1989	21.1000	low
F	10/02/2000	231	229	1999	2	10	2000	406	6	1993	21.7000	low
M	17/02/2000	204	206	1999	2	17	2000	413	2	1997	18.6000	low
F	05/09/2000	183	181	2000	9	5	2000	248	5	1995	19.3749	low
F	07/09/2000	202	203	2000	9	7	2000	250	7	1993	21.9000	low
F	10/09/2000	150	150	2000	9	10	2000	253	7	1993	20.1113	low
M	10/09/2000	215	215	2000	9	10	2000	253	4	1996	29.8834	low
M	10/09/2000	208	208	2000	9	10	2000	253	3	1997	26.5616	low
M	10/09/2000	120	120	2000	9	10	2000	253	1	1999	15.8341	high
M	10/09/2000	140	130	2000	9	10	2000	253	1	1999	16.0000	high
F	11/09/2000	210	207	2000	9	11	2000	254	7	1993	24.3487	low
M	12/09/2000	188	186	2000	9	12	2000	255	5	1995	31.1759	low
F	12/09/2000	192	195	2000	9	12	2000	255	5	1995	25.2706	low
M	12/09/2000	246	242	2000	9	12	2000	255	4	1996	25.6394	low
M	12/09/2000	170	170	2000	9	12	2000	255	3	1997	25.2000	low
M	12/09/2000	160	160	2000	9	12	2000	255	2	1998	22.2000	high
M	13/09/2000	208	203	2000	9	13	2000	256	3	1997	24.0722	low
F	14/09/2000	190	190	2000	9	14	2000	257	4	1996	14.5938	low
M	16/09/2000	250	245	2000	9	16	2000	259	9	1991	29.1000	low
M	17/09/2000	214	214	2000	9	17	2000	260	6	1994	23.9800	low
M	17/09/2000	200	200	2000	9	17	2000	260	6	1994	21.2000	low
M	17/09/2000	175	175	2000	9	17	2000	260	6	1994	25.8000	low
M	17/09/2000	190	190	2000	9	17	2000	260	5	1995	27.1150	low
F	17/09/2000	110	112	2000	9	17	2000	260	1	1999	16.8912	high
F	19/09/2000	166	166	2000	9	19	2000	262	4	1996	18.7308	low
M	19/09/2000	206	206	2000	9	19	2000	262	3	1997	22.3214	low
F	19/09/2000	133	133	2000	9	19	2000	262	1	1999	17.7500	high
M	21/09/2000	210	200	2000	9	21	2000	264	5	1995	31.2000	low
F	22/09/2000	180	180	2000	9	22	2000	265	3	1997	27.2995	low
M	24/09/2000	212	212	2000	9	24	2000	267	3	1997	24.0722	low
F	24/09/2000	136	136	2000	9	24	2000	267	1	1999	17.2000	high
M	24/09/2000	120	121	2000	9	24	2000	267	1	1999	22.0450	high
F	26/09/2000	120	120	2000	9	26	2000	269	1	1999	17.3510	high
M	26/09/2000	130	132	2000	9	26	2000	269	1	1999	18.2708	high
M	28/09/2000	173	174	2000	9	28	2000	271	9	1991	28.4067	low
F	29/09/2000	200	199	2000	9	29	2000	272	9	1991	26.8000	low
F	30/09/2000	145	145	2000	9	30	2000	273	1	1999	19.1909	high
M	01/10/2000	205	215	2000	10	1	2000	274	5	1995	30.2526	low
F	01/10/2000	105	104	2000	10	1	2000	274	1	1999	15.6963	high
M	05/10/2000	225	220	2000	10	5	2000	278	3	1997	27.0000	low
M	06/10/2000	185	187	2000	10	6	2000	279	3	1997	25.0000	low
M	07/10/2000	180	180	2000	10	7	2000	280	5	1995	35.0000	low
M	08/10/2000	195	195	2000	10	8	2000	281	7	1993	35.0000	low
F	08/10/2000	206	206	2000	10	8	2000	281	4	1996	19.1909	low
F	08/10/2000	180	183	2000	10	8	2000	281	4	1996	14.3614	low
M	08/10/2000	156	157	2000	10	8	2000	281	3	1997	28.4067	low
M	08/10/2000	204	204	2000	10	8	2000	281	1	1999	21.4003	high
M	11/10/2000	132	135	2000	10	11	2000	284	2	1998	19.1909	high
M	12/10/2000	192	190	2000	10	12	2000	285	2	1998	29.4000	high
M	15/10/2000	185	180	2000	10	15	2000	288	3	1997	28.7758	low
M	16/10/2000	90	90	2000	10	16	2000	289	1	1999	17.3510	high
F	17/10/2000	177	176	2000	10	17	2000	290	7	1993	23.0584	low
M	18/10/2000	145	144	2000	10	18	2000	291	6	1994	31.0000	low
M	19/10/2000	216	217	2000	10	19	2000	292	5	1995	28.5000	low
M	19/10/2000	228	225	2000	10	19	2000	292	4	1996	30.1000	low
F	19/10/2000	173	170	2000	10	19	2000	292	3	1997	19.8000	low
M	19/10/2000	212	225	2000	10	19	2000	292	3	1997	27.8000	low
M	21/10/2000	200	200	2000	10	21	2000	294	5	1995	29.7911	low
M	21/10/2000	175	180	2000	10	21	2000	294	3	1997	23.8000	low
M	21/10/2000	214	212	2000	10	21	2000	294	2	1998	25.6394	high
M	22/10/2000	218	218	2000	10	22	2000	295	5	1995	25.2000	low
F	22/10/2000	180	180	2000	10	22	2000	295	5	1995	23.6000	low
M	22/10/2000	240	240	2000	10	22	2000	295	4	1996	30.6219	low
F	22/10/2000	155	160	2000	10	22	2000	295	2	1998	21.0000	high
M	22/10/2000	180	180	2000	10	22	2000	295	1	1999	20.1113	high
M	28/10/2000	180	180	2000	10	28	2000	301	2	1998	23.3349	high
M	28/10/2000	145	150	2000	10	28	2000	301	1	1999	17.8108	high
M	29/10/2000	210	210	2000	10	29	2000	302	6	1994	32.8382	low
M	29/10/2000	160	165	2000	10	29	2000	302	5	1995	26.0000	low
F	29/10/2000	140	136	2000	10	29	2000	302	4	1996	20.5000	low
M	29/10/2000	170	177	2000	10	29	2000	302	3	1997	27.4840	low
M	31/10/2000	205	200	2000	10	31	2000	304	2	1998	24.0000	high
M	02/11/2000	227	223	2000	11	2	2000	306	8	1992	36.4000	low
M	04/11/2000	193	192	2000	11	4	2000	308	4	1996	34.4000	low
F	04/11/2000	118	115	2000	11	4	2000	308	1	1999	18.2708	high
F	04/11/2000	140	139	2000	11	4	2000	308	1	1999	21.0319	high
M	05/11/2000	160	160	2000	11	5	2000	309	4	1996	24.8096	low
M	05/11/2000	185	190	2000	11	5	2000	309	3	1997	16.8894	low
M	05/11/2000	205	205	2000	11	5	2000	309	1	1999	18.7308	high
M	05/11/2000	60	60	2000	11	5	2000	309	0	2000	11.0000	high
F	06/11/2000	159	157	2000	11	6	2000	310	1	1999	13.4848	high
F	07/11/2000	155	158	2000	11	7	2000	311	5	1995	23.5000	low
F	08/11/2000	164	164	2000	11	8	2000	312	7	1993	22.9663	low
M	11/11/2000	165	130	2000	11	11	2000	315	10	1990	30.0000	low
F	11/11/2000	180	180	2000	11	11	2000	315	8	1992	24.2000	low
F	11/11/2000	142	140	2000	11	11	2000	315	1	1999	17.7500	high
M	12/11/2000	200	180	2000	11	12	2000	316	5	1995	25.6394	low
F	12/11/2000	90	92	2000	11	12	2000	316	1	1999	19.4000	high
M	07/12/2000	210	210	2000	12	7	2000	341	3	1997	17.3510	low
F	07/12/2000	133	132	2000	12	7	2000	341	3	1997	23.0000	low
M	09/12/2000	208	209	2000	12	9	2000	343	2	1998	21.9529	high
M	12/12/2000	201	200	2000	12	12	2000	346	9	1991	27.8000	low
F	12/12/2000	143	143	2000	12	12	2000	346	1	1999	17.8000	high
F	14/12/2000	200	210	2000	12	14	2000	348	2	1998	21.9529	high
F	14/12/2000	165	165	2000	12	14	2000	348	1	1999	21.0319	high
M	16/12/2000	22	21	2000	12	16	2000	350	0	2000	10.0000	high
M	17/12/2000	270	270	2000	12	17	2000	351	3	1997	24.7174	low
F	17/12/2000	140	140	2000	12	17	2000	351	1	1999	20.1113	high
M	19/12/2000	210	215	2000	12	19	2000	353	2	1998	23.4270	high
F	21/12/2000	110	115	2000	12	21	2000	355	1	1999	18.7308	high
F	21/12/2000	150	150	2000	12	21	2000	355	1	1999	21.0319	high
F	21/12/2000	105	105	2000	12	21	2000	355	1	1999	16.0000	high
M	23/12/2000	182	183	2000	12	23	2000	357	7	1993	26.6000	low
F	23/12/2000	175	175	2000	12	23	2000	357	3	1997	26.5000	low
M	23/12/2000	225	220	2000	12	23	2000	357	2	1998	23.3349	high
M	23/12/2000	120	120	2000	12	23	2000	357	1	1999	15.8801	high
F	23/12/2000	115	110	2000	12	23	2000	357	1	1999	16.8912	high
M	24/12/2000	240	240	2000	12	24	2000	358	6	1994	27.4840	low
